timestamp,temperature,ph,tds,turbidity,ph_variance,tds_variance,temperature_variance,turbidity_variance,kh,computed_WQI,maintenance_state,dissolved_oxygen,fish_stress_score,ground_truth_label,label_confidence,is_anomaly,raw_ph,raw_tds,raw_temperature,raw_turbidity,true_ph,true_tds
2026-01-03T08:20:00,23.3,7.12,157,4.2,0.000354,3.9258,0.014065,0.019655,5.77,100.0,Stable,8.16,1.68,NORMAL_STABLE,1.0,0,7.12,157.31511270890977,23.3,4.2,7.11,157.1
2026-01-03T08:25:00,23.2,7.12,158,4.5,0.000249,1.7117,0.014346,0.035689,5.76,100.0,Stable,8.15,1.68,NORMAL_STABLE,1.0,0,7.12,158.44787133301716,23.2,4.5,7.11,158.2
2026-01-03T08:30:00,23.1,7.12,158,4.7,0.000628,2.2468,0.008337,0.045283,5.76,100.0,Stable,8.11,1.68,NORMAL_STABLE,1.0,0,7.12,158.4482185552394,23.1,4.7,7.11,158.2
2026-01-03T08:35:00,23.4,7.12,158,4.7,0.000337,1.5079,0.00657,0.049576,5.76,100.0,Stable,8.09,1.68,NORMAL_STABLE,1.0,0,7.12,158.44856577746162,23.4,4.7,7.11,158.2
2026-01-03T08:40:00,23.2,7.12,158,4.7,0.000297,3.1,0.014433,0.01454,5.76,100.0,Stable,8.1,1.68,NORMAL_STABLE,1.0,0,7.12,158.44891299968384,23.2,4.7,7.11,158.2
2026-01-03T08:45:00,23.1,7.13,158,4.8,0.000273,2.7065,0.010162,0.017646,5.76,100.0,Stable,8.1,1.73,NORMAL_STABLE,1.0,0,7.13,,23.1,4.8,7.13,158.2
2026-01-03T08:50:00,23.2,7.13,159,4.9,0.000195,3.9644,0.024393,0.03904,5.76,100.0,Stable,8.08,1.73,NORMAL_STABLE,1.0,0,7.13,158.52845216097595,23.2,4.9,7.13,158.3
2026-01-03T08:55:00,23.2,7.13,159,5.0,0.000334,6.9785,0.011054,0.028449,5.76,99.99,Stable,8.04,1.73,NORMAL_STABLE,1.0,0,7.13,158.52879938319816,23.2,5.0,7.13,158.3
2026-01-03T09:00:00,23.2,7.13,159,4.9,0.000203,4.2825,0.002935,0.046792,5.76,100.0,Stable,8.07,1.73,NORMAL_STABLE,1.0,0,7.13,158.5291466054204,23.2,4.9,7.13,158.3
2026-01-03T09:05:00,23.1,7.13,159,4.9,0.000188,4.9396,0.016203,0.064216,5.76,100.0,Stable,8.09,1.75,NORMAL_STABLE,1.0,0,7.13,158.52949382764263,23.1,4.9,7.13,158.3
2026-01-03T09:10:00,23.1,7.13,159,4.6,0.00049,3.1045,0.011414,0.011255,5.76,100.0,Stable,8.14,1.75,NORMAL_STABLE,1.0,0,7.13,159.30242261795595,23.1,4.6,7.13,159.1
2026-01-03T09:15:00,23.3,7.13,159,4.4,0.000273,2.981,0.017527,0.017306,5.76,100.0,Stable,8.14,1.75,NORMAL_STABLE,1.0,0,7.13,159.30276984017817,23.3,4.4,7.13,159.1
2026-01-03T09:20:00,23.4,7.13,159,4.4,0.000361,3.6861,0.024934,0.013818,5.76,100.0,Stable,8.12,1.75,NORMAL_STABLE,1.0,0,7.13,159.3031170624004,23.4,4.4,7.13,159.1
2026-01-03T09:25:00,23.3,7.13,159,4.6,0.000169,1.8144,0.009018,0.019048,5.76,100.0,Stable,8.11,1.75,NORMAL_STABLE,1.0,0,7.13,159.3034642846226,23.3,4.6,7.13,159.1
2026-01-03T09:30:00,23.5,7.13,159,4.5,0.000621,1.8533,0.008289,0.028984,5.76,100.0,Stable,8.09,1.75,NORMAL_STABLE,1.0,0,7.13,159.14599166189447,23.5,4.5,7.13,158.9
2026-01-03T09:35:00,23.6,7.12,159,4.4,0.000344,3.8789,0.024319,0.018119,5.76,100.0,Stable,8.1,1.7,NORMAL_STABLE,1.0,0,7.12,159.1463388841167,23.6,4.4,7.12,158.9
2026-01-03T09:40:00,23.5,7.12,159,4.3,0.000247,3.7506,0.00888,0.047812,5.76,100.0,Stable,8.12,1.7,NORMAL_STABLE,1.0,0,7.12,159.1466861063389,23.5,4.3,7.12,158.9
2026-01-03T09:45:00,23.4,7.12,159,4.2,0.000567,1.092,0.012818,0.018727,5.76,100.0,Stable,8.16,1.7,NORMAL_STABLE,1.0,0,7.12,159.14703332856112,23.4,4.2,7.12,158.9
2026-01-03T09:50:00,23.4,7.12,159,4.2,0.000276,3.4731,0.013053,0.037861,5.76,100.0,Stable,8.16,1.7,NORMAL_STABLE,1.0,0,7.12,159.14738055078334,23.4,4.2,7.12,158.9
2026-01-03T09:55:00,23.3,7.12,159,4.1,0.000336,1.3638,0.0037,0.015907,5.76,100.0,Stable,8.2,1.7,NORMAL_STABLE,1.0,0,7.12,159.14772777300558,23.3,4.1,7.12,158.9
2026-01-03T10:00:00,23.4,7.12,160,4.1,0.000546,3.9121,0.006158,0.025245,5.76,100.0,Stable,8.17,1.7,NORMAL_STABLE,1.0,0,7.12,160.28606618214238,23.4,4.1,7.12,160.0
2026-01-03T10:05:00,23.5,7.12,160,4.3,0.000381,4.3825,0.014666,0.033875,5.76,100.0,Stable,8.14,1.7,NORMAL_STABLE,1.0,0,7.12,160.2864134043646,23.5,4.3,7.12,160.0
2026-01-03T10:10:00,23.5,7.12,160,4.2,0.000213,1.8705,0.009431,0.051503,5.76,100.0,Stable,8.15,1.7,NORMAL_STABLE,1.0,0,7.12,160.2867606265868,23.5,4.2,7.12,160.0
2026-01-03T10:15:00,23.6,7.12,161,4.0,0.000308,1.2692,0.005708,0.042091,5.76,100.0,Stable,8.17,1.7,NORMAL_STABLE,1.0,0,7.12,160.75921007487787,23.6,4.0,7.12,160.5
2026-01-03T10:20:00,23.7,7.12,161,3.9,0.00045,4.23,0.014,0.02973,5.76,100.0,Stable,8.17,1.7,NORMAL_STABLE,1.0,0,7.12,160.7595572971001,23.7,3.9,7.12,160.5
2026-01-03T10:25:00,23.7,7.16,161,3.8,0.00069,0.9591,0.012426,0.033886,5.76,100.0,Stable,8.19,1.87,NORMAL_STABLE,1.0,0,7.16,160.75990451932233,23.7,3.8,7.15,160.5
2026-01-03T10:30:00,23.8,7.16,161,3.7,0.000262,2.3063,0.028486,0.020368,5.76,100.0,Stable,8.18,1.87,NORMAL_STABLE,1.0,0,7.16,160.76025174154455,23.8,3.7,7.15,160.5
2026-01-03T10:35:00,23.9,7.18,161,3.8,0.000302,3.8644,0.010842,0.040451,5.76,100.0,Stable,8.15,2.01,NORMAL_STABLE,1.0,0,7.18,160.76059896376677,23.9,3.8,7.17,160.5
2026-01-03T10:40:00,23.9,7.18,161,3.8,0.000405,1.0171,0.012604,0.04334,5.76,100.0,Stable,8.16,2.01,NORMAL_STABLE,1.0,0,7.18,160.76094618598898,23.9,3.8,7.17,160.5
2026-01-03T10:45:00,23.9,7.18,161,3.9,0.000234,1.9675,0.005548,0.013954,5.76,100.0,Stable,8.14,2.01,NORMAL_STABLE,1.0,0,7.18,160.7612934082112,23.9,3.9,7.17,160.5
2026-01-03T10:50:00,24.1,7.18,161,3.8,0.00033,2.7048,0.01087,0.033823,5.75,100.0,Stable,8.12,2.01,NORMAL_STABLE,0.9999,0,7.18,161.02426581641154,24.1,3.8,7.17,160.8
2026-01-03T10:55:00,24.1,7.18,161,4.0,0.000284,1.9643,0.011841,0.041835,5.75,100.0,Stable,8.09,2.01,NORMAL_STABLE,0.9999,0,7.18,161.0246130386338,24.1,4.0,7.17,160.8
2026-01-03T11:00:00,24.0,7.18,161,4.0,0.000204,4.1871,0.003016,0.04739,5.75,100.0,Stable,8.12,2.01,NORMAL_STABLE,0.9999,0,7.18,161.024960260856,24.0,4.0,7.17,160.8
2026-01-03T11:05:00,23.9,7.16,161,4.2,0.00031,1.8644,0.009871,0.00744,5.75,100.0,Stable,8.09,1.92,NORMAL_STABLE,0.9999,0,7.16,161.02530748307822,23.9,4.2,7.16,160.8
2026-01-03T11:10:00,24.0,7.16,161,4.2,0.00036,3.4087,0.02471,0.012511,5.75,100.0,Stable,8.08,1.92,NORMAL_STABLE,0.9999,0,7.16,160.88438214841096,24.0,4.2,7.16,160.6
2026-01-03T11:15:00,24.0,7.16,161,4.2,0.000239,1.5282,0.009225,0.039863,5.75,100.0,Stable,8.06,1.92,NORMAL_STABLE,0.9999,0,7.16,160.88472937063318,24.0,4.2,7.16,160.6
2026-01-03T11:20:00,24.0,7.16,162,4.2,0.000302,1.8696,0.023069,0.022229,5.75,100.0,Stable,8.08,1.92,NORMAL_STABLE,0.9999,0,7.16,162.09122644973868,24.0,4.2,7.16,161.8
2026-01-03T11:25:00,24.1,7.17,162,4.1,0.000156,1.6695,0.026088,0.027479,5.75,100.0,Stable,8.07,1.96,NORMAL_STABLE,0.9999,0,7.17,162.0915736719609,24.1,4.1,7.17,161.8
2026-01-03T11:30:00,24.0,7.17,162,4.0,0.000161,3.3845,0.009801,0.054897,5.75,100.0,Stable,8.11,1.96,NORMAL_STABLE,0.9998,0,7.17,162.32369626030237,24.0,4.0,7.17,162.1
2026-01-03T11:35:00,24.0,7.17,162,3.8,0.000362,1.939,0.010394,0.021917,5.75,100.0,Stable,8.13,1.96,NORMAL_STABLE,0.9998,0,7.17,162.3240434825246,24.0,3.8,7.17,162.1
2026-01-03T11:40:00,23.9,7.17,162,4.1,0.000382,1.5909,0.008926,0.032022,5.75,100.0,Stable,8.1,1.96,NORMAL_STABLE,0.9998,0,7.17,162.3243907047468,23.9,4.1,7.17,162.1
2026-01-03T11:45:00,23.9,7.17,162,4.5,0.000251,3.0893,0.019866,0.01525,5.75,100.0,Stable,8.03,1.96,NORMAL_STABLE,0.9997,0,7.17,162.32473792696902,23.9,4.5,7.17,162.1
2026-01-03T11:50:00,24.1,7.16,162,4.7,0.000162,1.8806,0.022643,0.018372,5.75,100.0,Stable,7.97,1.89,NORMAL_STABLE,0.9997,0,7.16,162.32508514919127,24.1,4.7,7.15,162.1
2026-01-03T11:55:00,24.1,7.16,161,5.1,0.000401,1.1956,0.011074,0.002417,5.75,99.85,Stable,7.89,1.89,NORMAL_STABLE,0.9996,0,7.16,161.27513540694187,24.1,5.1,7.15,161.0
2026-01-03T12:00:00,24.4,7.16,161,4.9,0.000392,4.9306,0.012301,0.056975,5.75,100.0,Stable,7.88,1.89,NORMAL_STABLE,0.9996,0,7.16,161.2754826291641,24.4,4.9,7.15,161.0
2026-01-03T12:05:00,24.4,7.18,161,5.1,0.000521,7.2733,0.01961,0.034027,5.75,99.87,Stable,7.85,2.04,NORMAL_STABLE,0.9995,0,7.18,161.2758298513863,24.4,5.1,7.18,161.0
2026-01-03T12:10:00,24.3,7.18,161,5.0,0.00036,4.1742,0.017065,0.018293,5.75,99.94,Stable,7.86,2.04,NORMAL_STABLE,0.9994,0,7.18,161.27617707360852,24.3,5.0,7.18,161.0
2026-01-03T12:15:00,24.5,7.18,161,5.6,0.00021,3.5575,0.013871,0.061308,5.75,98.89,Stable,7.74,2.05,NORMAL_STABLE,0.9994,0,7.18,161.27652429583077,24.5,5.6,7.18,161.0
2026-01-03T12:20:00,24.6,7.19,161,5.6,0.000163,4.0932,0.009776,0.030553,5.75,98.77,Stable,7.72,2.13,NORMAL_STABLE,0.9993,0,7.19,160.5929422907502,24.6,5.6,7.19,160.3
2026-01-03T12:25:00,24.7,7.19,161,5.5,0.000311,2.8172,0.02986,0.025535,5.75,98.93,Stable,7.72,2.13,NORMAL_STABLE,0.9991,0,7.19,160.5932895129724,24.7,5.5,7.19,160.3
2026-01-03T12:30:00,24.6,7.19,161,5.4,0.000927,3.433,0.020111,0.046972,5.75,99.11,Stable,7.75,2.13,NORMAL_STABLE,0.999,0,7.19,160.59363673519462,24.6,5.4,7.19,160.3
2026-01-03T12:35:00,24.7,7.19,161,5.5,0.000476,0.8288,0.019925,0.027659,5.75,99.03,Stable,7.72,2.14,NORMAL_STABLE,0.9988,0,7.19,160.59398395741684,24.7,5.5,7.19,160.3
2026-01-03T12:40:00,24.7,7.19,161,5.4,0.000367,3.957,0.014075,0.016522,5.75,99.11,Stable,7.74,2.13,NORMAL_STABLE,0.9986,0,7.19,160.59433117963906,24.7,5.4,7.19,160.3
2026-01-03T12:45:00,24.6,7.19,162,5.5,0.000389,3.6348,0.017248,0.028372,5.75,98.99,Stable,7.73,2.09,NORMAL_STABLE,0.9984,0,7.19,161.5688882396168,24.6,5.5,7.18,161.3
2026-01-03T12:50:00,24.7,7.19,162,5.5,0.000368,2.6442,0.017087,0.027158,5.75,98.97,Stable,7.72,2.09,NORMAL_STABLE,0.9982,0,7.19,161.569235461839,24.7,5.5,7.18,161.3
2026-01-03T12:55:00,24.8,7.19,162,5.5,0.000613,6.6127,0.02681,0.043446,5.75,99.09,Stable,7.71,2.11,NORMAL_STABLE,0.9979,0,7.19,161.56958268406123,24.8,5.5,7.18,161.3
2026-01-03T13:00:00,24.8,7.19,162,5.5,9.3e-05,3.0552,0.014296,0.043946,5.75,99.03,Stable,7.71,2.11,NORMAL_STABLE,0.9975,0,7.19,161.56992990628345,24.8,5.5,7.18,161.3
2026-01-03T13:05:00,24.6,7.19,163,5.6,0.000382,3.9768,0.02004,0.038745,5.75,98.89,Stable,7.73,2.1,NORMAL_STABLE,0.9971,0,7.19,162.60167928126685,24.6,5.6,7.18,162.3
2026-01-03T13:10:00,24.6,7.19,163,5.4,0.000426,1.8299,0.026321,0.030519,5.75,99.29,Stable,7.77,2.09,NORMAL_STABLE,0.9967,0,7.19,162.60202650348907,24.6,5.4,7.18,162.3
2026-01-03T13:15:00,24.6,7.18,163,5.1,0.000191,3.4053,0.013711,0.070262,5.74,99.87,Stable,7.82,2.07,NORMAL_STABLE,0.9961,0,7.18,162.60237372571132,24.6,5.1,7.18,162.3
2026-01-03T13:20:00,24.7,7.18,162,5.0,0.000202,1.6919,0.011634,0.02393,5.74,99.99,Stable,7.81,2.08,NORMAL_STABLE,0.9955,0,7.18,161.866458393683,24.7,5.0,7.18,161.6
2026-01-03T13:25:00,24.7,7.18,162,5.1,0.000221,3.5752,0.00737,0.046603,5.74,99.84,Stable,7.8,2.08,NORMAL_STABLE,0.9948,0,7.18,161.8668056159052,24.7,5.1,7.18,161.6
2026-01-03T13:30:00,24.8,7.18,162,5.0,0.000321,2.2028,0.012518,0.033569,5.74,100.0,Stable,7.8,2.09,NORMAL_STABLE,0.9939,0,7.18,161.86715283812742,24.8,5.0,7.18,161.6
2026-01-03T13:35:00,24.9,7.18,161,5.0,0.00043,3.7493,0.006645,0.014009,5.74,99.91,Stable,7.78,2.06,NORMAL_STABLE,0.993,0,7.18,161.41500526975037,24.9,5.0,7.17,161.2
2026-01-03T13:40:00,24.7,7.18,161,4.9,0.000402,2.398,0.010924,0.03698,5.74,100.0,Stable,7.83,2.05,NORMAL_STABLE,0.9918,0,7.18,161.4153524919726,24.7,4.9,7.17,161.2
2026-01-03T13:45:00,24.7,7.18,161,4.7,0.000314,5.4508,0.011919,0.021478,5.74,100.0,Stable,7.86,2.04,NORMAL_STABLE,0.9905,0,7.18,161.41569971419483,24.7,4.7,7.17,161.2
2026-01-03T13:50:00,24.5,7.18,161,4.8,0.000233,3.4522,0.015023,0.02856,5.74,100.0,Stable,7.89,2.03,NORMAL_STABLE,0.989,0,7.18,161.41604693641705,24.5,4.8,7.17,161.2
2026-01-03T13:55:00,24.5,7.18,161,4.8,0.000583,4.3045,0.013968,0.058704,5.74,100.0,Stable,7.89,2.03,NORMAL_STABLE,0.9873,0,7.18,161.41639415863926,24.5,4.8,7.17,161.2
2026-01-03T14:00:00,24.5,7.19,161,4.8,0.000282,1.1727,0.003119,0.053483,5.74,100.0,Stable,7.88,2.07,NORMAL_STABLE,0.9852,0,7.19,161.41674138086148,24.5,4.8,7.18,161.2
2026-01-03T14:05:00,24.4,7.19,161,4.9,0.000309,1.1916,0.022124,0.038431,5.74,100.0,Stable,7.88,2.07,NORMAL_STABLE,0.9829,0,7.19,161.4170886030837,24.4,4.9,7.18,161.2
2026-01-03T14:10:00,24.7,7.19,161,4.8,0.000277,2.0939,0.020239,0.032385,5.74,100.0,Stable,7.86,2.08,NORMAL_STABLE,0.9802,0,7.19,161.41743582530594,24.7,4.8,7.18,161.2
2026-01-03T14:15:00,24.7,7.19,162,4.8,0.00041,0.7365,0.016395,0.034731,5.74,100.0,Stable,7.86,2.09,NORMAL_STABLE,0.977,0,7.19,161.57287997972617,24.7,4.8,7.18,161.3
2026-01-03T14:20:00,24.9,7.18,162,4.7,0.000343,2.3132,0.029972,0.023541,5.74,100.0,Stable,7.84,2.05,NORMAL_STABLE,0.9734,0,7.18,161.57322720194838,24.9,4.7,7.17,161.3
2026-01-03T14:25:00,24.8,7.18,162,4.6,0.000136,1.0801,0.012733,0.010577,5.74,100.0,Stable,7.86,2.05,NORMAL_STABLE,0.9692,0,7.18,161.5735744241706,24.8,4.6,7.17,161.3
2026-01-03T14:30:00,25.0,7.18,162,4.5,0.000357,1.1661,0.010001,0.027926,5.74,100.0,Stable,7.87,2.07,NORMAL_STABLE,0.9644,0,7.18,161.57392164639282,25.0,4.5,7.17,161.3
2026-01-03T14:35:00,25.0,7.18,162,4.5,0.000415,1.6763,0.005844,0.058717,5.74,100.0,Stable,7.86,2.09,NORMAL_STABLE,0.9589,0,7.18,161.6795402257083,25.0,4.5,7.18,161.4
2026-01-03T14:40:00,25.1,7.18,162,4.6,0.000435,1.9848,0.012522,0.015292,5.74,100.0,Stable,7.82,2.13,NORMAL_STABLE,0.9526,0,7.18,161.67988744793055,25.1,4.6,7.18,161.4
2026-01-03T14:45:00,25.1,7.18,162,4.7,0.000424,4.2275,0.019265,0.020999,5.74,100.0,Stable,7.82,2.12,NORMAL_STABLE,0.9453,0,7.18,161.68023467015277,25.1,4.7,7.18,161.4
2026-01-03T14:50:00,25.3,7.17,162,4.8,0.000408,4.6482,0.013366,0.013791,5.74,100.0,Stable,7.75,2.14,NORMAL_STABLE,0.937,0,7.17,161.680581892375,25.3,4.8,7.17,161.4
2026-01-03T14:55:00,25.2,7.17,162,4.8,0.000227,5.513,0.024146,0.010848,5.74,100.0,Stable,7.78,2.1,NORMAL_STABLE,0.9276,0,7.17,161.6809291145972,25.2,4.8,7.17,161.4
2026-01-03T15:00:00,25.0,7.17,162,4.9,0.000295,1.4,0.011867,0.025843,5.74,100.0,Stable,7.78,2.05,NORMAL_STABLE,0.9168,0,7.17,161.68127633681942,25.0,4.9,7.17,161.4
2026-01-03T15:05:00,25.0,7.2,161,5.2,0.000138,1.0346,0.027158,0.04843,5.74,99.68,Stable,7.73,2.23,NORMAL_STABLE,0.9047,0,7.2,160.99842355981207,25.0,5.2,7.19,160.7
2026-01-03T15:10:00,24.9,7.2,161,5.1,0.000403,2.0351,0.015537,0.052449,5.74,99.75,Stable,7.76,2.21,NORMAL_STABLE,0.8909,0,7.2,160.99877078203428,24.9,5.1,7.19,160.7
2026-01-03T15:15:00,25.0,7.2,161,5.5,0.000342,2.8146,0.018175,0.018196,5.74,99.07,Stable,7.69,2.21,NORMAL_STABLE,0.8754,0,7.2,160.9991180042565,25.0,5.5,7.19,160.7
2026-01-03T15:20:00,25.1,7.18,161,5.9,0.00048,5.0906,0.011375,0.025254,5.74,98.21,Stable,7.6,2.14,NORMAL_STABLE,0.8581,0,7.18,160.99946522647872,25.1,5.9,7.18,160.7
2026-01-03T15:25:00,25.0,7.18,161,6.0,0.000588,4.3402,0.007183,0.023811,5.74,98.08,Stable,7.6,2.12,NORMAL_STABLE,0.8389,0,7.18,160.99981244870094,25.0,6.0,7.18,160.7
2026-01-03T15:30:00,25.0,7.18,161,5.8,0.000688,2.8988,0.00557,0.04757,5.74,98.35,Stable,7.62,2.13,NORMAL_STABLE,0.8176,0,7.18,160.7437531946482,25.0,5.8,7.18,160.5
2026-01-03T15:35:00,25.0,7.19,161,6.0,0.000542,2.8869,0.008353,0.027617,5.74,98.02,Stable,7.58,2.17,NORMAL_STABLE,0.7941,0,7.19,160.74410041687045,25.0,6.0,7.19,160.5
2026-01-03T15:40:00,25.1,7.19,161,5.9,0.00027,2.3601,0.017119,0.026259,5.73,98.15,Stable,7.58,2.2,NORMAL_STABLE,0.7685,0,7.19,160.74444763909267,25.1,5.9,7.19,160.5
2026-01-03T15:45:00,25.1,7.19,161,5.8,0.000215,1.6425,0.025439,0.064555,5.73,98.3,Stable,7.61,2.18,NORMAL_STABLE,0.7408,0,7.19,160.7447948613149,25.1,5.8,7.19,160.5
2026-01-03T15:50:00,24.9,7.19,162,5.8,0.000243,5.139,0.005782,0.025802,5.73,98.35,Stable,7.63,2.15,NORMAL_STABLE,0.7109,0,7.19,162.39559188661585,24.9,5.8,7.19,162.1
2026-01-03T15:55:00,24.9,7.19,162,5.7,0.000229,2.2425,0.013542,0.013479,5.73,98.57,Stable,7.65,2.15,NORMAL_STABLE,0.6792,0,7.19,162.39593910883806,24.9,5.7,7.19,162.1
2026-01-03T16:00:00,24.8,7.18,162,5.7,0.000672,2.0786,0.013357,0.043186,5.73,98.51,Stable,7.66,2.09,NORMAL_STABLE,0.6457,0,7.18,162.3962863310603,24.8,5.7,7.18,162.1
2026-01-03T16:05:00,24.8,7.18,162,5.8,0.000277,5.2248,0.021758,0.03649,5.73,98.37,Stable,7.65,2.09,NORMAL_STABLE,0.6106,0,7.18,162.39663355328253,24.8,5.8,7.18,162.1
2026-01-03T16:10:00,24.9,7.2,162,5.6,0.000349,2.091,0.005774,0.012919,5.73,98.81,Stable,7.68,2.23,NORMAL_STABLE,0.5744,0,7.2,162.39698077550474,24.9,5.6,7.2,162.1
2026-01-03T16:15:00,25.0,7.2,162,5.4,0.000738,2.9239,0.021191,0.040487,5.73,99.12,Stable,7.69,2.24,NORMAL_STABLE,0.5374,0,7.2,162.39732799772696,25.0,5.4,7.2,162.1
2026-01-03T16:20:00,24.8,7.2,162,5.2,0.000176,0.7347,0.01814,0.01902,5.73,99.66,Stable,7.77,2.21,NORMAL_STABLE,0.5,0,7.2,162.39767521994918,24.8,5.2,7.2,162.1
2026-01-03T16:25:00,24.9,7.21,162,5.1,0.000819,3.4676,0.010135,0.013551,5.73,99.75,Stable,7.76,2.3,NORMAL_STABLE,0.4626,0,7.21,162.3980224421714,24.9,5.1,7.21,162.1
2026-01-03T16:30:00,24.9,7.21,161,5.4,0.000236,4.4865,0.012163,0.044151,5.73,99.19,Stable,7.71,2.3,NORMAL_STABLE,0.4256,0,7.21,161.47190282989624,24.9,5.4,7.21,161.2
2026-01-03T16:35:00,24.7,7.21,161,5.5,0.000411,0.7721,0.015536,0.024489,5.73,98.93,Stable,7.73,2.27,NORMAL_STABLE,0.3894,0,,161.47225005211845,24.7,5.5,7.21,161.2
2026-01-03T16:40:00,24.6,7.2,161,5.5,0.000716,2.6271,0.022078,0.040291,5.73,98.99,Stable,7.74,2.22,NORMAL_STABLE,0.3543,0,7.2,161.47259727434067,24.6,5.5,7.2,161.2
2026-01-03T16:45:00,24.5,7.2,161,5.4,0.000499,2.9108,0.013003,0.071325,5.73,99.2,Stable,7.77,2.21,NORMAL_STABLE,0.3208,0,7.2,161.4729444965629,24.5,5.4,7.2,161.2
2026-01-03T16:50:00,24.6,7.2,161,5.3,0.000398,1.5712,0.020369,0.019735,5.73,99.3,Stable,7.76,2.22,NORMAL_STABLE,0.2891,0,7.2,161.4732917187851,24.6,5.3,7.2,161.2
2026-01-03T16:55:00,24.7,7.2,161,5.2,0.00035,2.318,0.003612,0.004299,5.73,99.53,Stable,7.78,2.22,NORMAL_STABLE,0.2592,0,7.2,161.47363894100732,24.7,5.2,7.2,161.2
2026-01-03T17:00:00,24.8,7.2,161,5.3,0.000237,2.6607,0.0108,0.061094,5.73,99.34,Stable,7.75,2.23,NORMAL_STABLE,0.2315,0,7.2,161.47398616322957,24.8,5.3,7.2,161.2
2026-01-03T17:05:00,24.6,7.2,161,5.4,0.000333,1.8101,0.019283,0.019459,5.73,99.11,Stable,7.75,2.22,NORMAL_STABLE,0.2059,0,7.2,161.05033191945535,24.6,5.4,7.2,160.8
2026-01-03T17:10:00,24.9,7.2,161,5.3,0.000515,4.8564,0.013207,0.010946,5.73,99.42,Stable,7.74,2.24,NORMAL_STABLE,0.1824,0,7.2,161.05067914167756,24.9,5.3,7.2,160.8
2026-01-03T17:15:00,25.0,7.2,161,5.6,0.000285,2.5323,0.018178,0.053115,5.73,98.83,Stable,7.66,2.27,NORMAL_STABLE,0.1611,0,7.2,161.05102636389978,25.0,5.6,7.2,160.8
2026-01-03T17:20:00,24.9,7.2,161,5.7,0.000138,2.8566,0.004654,0.013369,5.73,98.59,Stable,7.66,2.19,NORMAL_STABLE,0.1419,0,7.2,161.051373586122,24.9,5.7,7.19,160.8
2026-01-03T17:25:00,24.9,7.2,161,5.5,0.00019,1.3072,0.022159,0.041191,5.73,98.96,Stable,7.69,2.18,NORMAL_STABLE,0.1246,0,7.2,161.05172080834424,24.9,5.5,7.19,160.8
2026-01-03T17:30:00,24.9,7.2,161,6.0,0.00084,4.0464,0.006428,0.047298,5.73,98.07,Stable,7.61,2.19,NORMAL_STABLE,0.1091,0,7.2,161.05206803056646,24.9,6.0,7.19,160.8
2026-01-03T17:35:00,24.9,7.2,162,5.7,0.000692,1.6143,0.012651,0.058193,5.73,98.64,Stable,7.67,2.18,NORMAL_STABLE,0.0953,0,7.2,162.14146060761487,24.9,5.7,7.19,161.9
2026-01-03T17:40:00,24.8,7.19,162,5.5,0.000557,3.0787,0.02433,0.013419,5.73,99.0,Stable,7.71,2.15,NORMAL_STABLE,0.0832,0,7.19,162.1418078298371,24.8,5.5,7.19,161.9
2026-01-03T17:45:00,25.0,7.19,162,5.3,0.000717,5.0437,0.01213,0.040463,5.73,99.4,Stable,7.71,2.19,NORMAL_STABLE,0.0724,0,7.19,162.1421550520593,25.0,5.3,7.19,161.9
2026-01-03T17:50:00,25.1,7.19,162,5.4,0.000457,3.0182,0.011079,0.027478,5.73,99.17,Stable,7.69,2.19,NORMAL_STABLE,0.063,0,7.19,162.14250227428153,25.1,5.4,7.19,161.9
2026-01-03T17:55:00,25.2,7.19,163,5.8,0.000339,3.5897,0.011603,0.037333,5.73,98.32,Stable,7.59,2.24,NORMAL_STABLE,0.0547,0,7.19,162.81924997106134,25.2,5.8,7.19,162.5
2026-01-03T18:00:00,25.2,7.11,163,4.3,0.000332,1.5239,0.022557,0.033157,5.72,100.0,Stable,7.87,1.78,OVERFEED_ACUTE,0.0474,1,7.11,162.81959719328356,25.2,4.3,7.1,162.5
2026-01-03T18:05:00,25.3,7.11,163,3.6,0.000297,1.6703,0.007112,0.021715,5.72,100.0,Stable,7.98,1.79,OVERFEED_ACUTE,0.0547,1,7.11,162.81994441550577,25.3,3.6,7.1,162.5
2026-01-03T18:10:00,25.4,7.02,163,3.3,0.000174,2.988,0.015818,0.0205,5.72,100.0,Stable,8.01,1.7,OVERFEED_ACUTE,0.063,1,7.02,162.820291637728,25.4,3.3,7.02,162.5
2026-01-03T18:15:00,25.2,7.02,163,3.4,0.000406,1.5615,0.014876,0.015483,5.72,100.0,Stable,8.03,1.58,OVERFEED_ACUTE,0.0724,1,7.02,162.8206388599502,25.2,3.4,7.02,162.5
2026-01-03T18:20:00,25.2,7.02,163,3.6,0.000302,5.1003,0.029891,0.030583,5.72,100.0,Stable,8.0,1.56,OVERFEED_ACUTE,0.0832,1,7.02,162.82098608217242,25.2,3.6,7.02,162.5
2026-01-03T18:25:00,25.1,6.93,162,4.1,0.000269,2.5948,0.030783,0.012658,5.72,100.0,Stable,7.9,1.64,OVERFEED_ACUTE,0.0953,1,6.93,161.68391701458185,25.1,4.1,6.93,161.4
2026-01-03T18:30:00,25.1,6.93,162,4.3,0.000121,2.9908,0.01741,0.04527,5.72,100.0,Stable,7.88,1.62,OVERFEED_ACUTE,0.1091,1,6.93,161.68426423680407,25.1,4.3,6.93,161.4
